dt,program_title,device_name,country_code,product_type,unique_users,content_count
2018-10-01,Rosewood,ps4xdk,Normway,svod,2,2
2018-10-01,Rosewood,ps4xdk,Sweden,svod,1,2
2018-10-01,Rosewood,samsung2013xdk,Denmark,svod,1,1
2018-10-01,Rosewood,samsung2015xdk,Denmark,svod,1,1
2018-10-01,Rosewood,samsung2015xdk,Normway,svod,1,1
2018-10-01,Rosewood,samsung2016xdk,Denmark,svod,1,1
2018-10-01,Rosewood,samsung2016xdk,Finland,svod,1,1
2018-10-01,Rosewood,samsung2016xdk,Normway,svod,1,1
2018-10-01,Rosewood,samsung2017xdk,Sweden,svod,2,2
2018-10-01,Rosewood,xboxonexdk,Sweden,svod,1,1
2018-10-01,Rough Night,androidxdk,Finland,svod,1,1
2018-10-01,Rough Night,atv,Denmark,svod,1,1
2018-10-01,Rough Night,ios,Sweden,svod,1,1
2018-10-01,Rough Night,pcdash,Denmark,svod,1,1
2018-10-01,Rough Night,pcdash,Finland,svod,1,1
2018-10-01,Rough Night,pcdash,Normway,svod,2,2
2018-10-01,Rough Night,pchls,Finland,svod,1,1
2018-10-01,Rough Night,pchls,Sweden,svod,1,1
2018-10-01,Rough Night,samsung2016xdk,Sweden,svod,1,1
2018-10-01,Rough Night,samsung2018xdk,Denmark,svod,1,1
2018-10-01,RuPaul's Drag Race,ios,Sweden,svod,4,4
2018-10-01,Rum för dig,atv,Sweden,svod,2,2
2018-10-01,Run To Me,pcdash,Denmark,svod,1,1
2018-10-01,Runaways,lg2016xdk,Sweden,svod,1,1
2018-10-01,Runaways,xboxonexdk,Finland,svod,1,1
2018-10-01,Running Scared,atv,Denmark,svod,1,1
2018-10-01,Running Scared,ios,Denmark,svod,2,2
2018-10-01,Running Scared,ios,Sweden,svod,1,1
2018-10-01,Running Scared,pcdash,Denmark,svod,1,1
2018-10-01,Running Scared,pcdash,Finland,svod,1,1
2018-10-01,Running Scared,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Rush,samsung2016xdk,Normway,svod,1,1
2018-10-01,Råskap,chromecast,Normway,svod,1,1
2018-10-01,Råskap,chromecast,Normway,svod,1,1
2018-10-01,Råskap,lg2015xdk,Normway,svod,1,2
2018-10-01,Råskap,pcdash,Normway,svod,1,1
2018-10-01,Råskap,samsung2015xdk,Normway,svod,1,1
2018-10-01,S.O.S Svartskjaer,ios,Normway,svod,1,1
2018-10-01,S.W.A.T.,androiddash,Denmark,svod,22,23
2018-10-01,S.W.A.T.,androiddash,Normway,svod,21,23
2018-10-01,S.W.A.T.,androiddash,Sweden,svod,38,43
2018-10-01,S.W.A.T.,androidxdk,Denmark,svod,4,4
2018-10-01,S.W.A.T.,androidxdk,Normway,svod,4,4
2018-10-01,S.W.A.T.,androidxdk,Sweden,svod,6,6
2018-10-01,S.W.A.T.,atv,Denmark,svod,31,32
2018-10-01,S.W.A.T.,atv,Normway,svod,38,40
2018-10-01,S.W.A.T.,atv,Sweden,svod,72,73
2018-10-01,S.W.A.T.,chromecast,Denmark,svod,47,52
2018-10-01,S.W.A.T.,chromecast,Normway,svod,20,20
2018-10-01,S.W.A.T.,chromecast,Sweden,svod,51,53
2018-10-01,S.W.A.T.,ios,Denmark,svod,79,82
2018-10-01,S.W.A.T.,ios,Normway,svod,27,30
2018-10-01,S.W.A.T.,ios,Sweden,svod,70,73
2018-10-01,S.W.A.T.,lg2012xdk,Denmark,svod,1,1
2018-10-01,S.W.A.T.,lg2013xdk,Denmark,svod,6,6
2018-10-01,S.W.A.T.,lg2013xdk,Sweden,svod,1,1
2018-10-01,S.W.A.T.,lg2014xdk,Denmark,svod,4,4
2018-10-01,S.W.A.T.,lg2014xdk,Normway,svod,1,1
2018-10-01,S.W.A.T.,lg2014xdk,Sweden,svod,1,1
2018-10-01,S.W.A.T.,lg2015xdk,Denmark,svod,2,2
2018-10-01,S.W.A.T.,lg2015xdk,Normway,svod,5,5
2018-10-01,S.W.A.T.,lg2015xdk,Sweden,svod,5,5
2018-10-01,S.W.A.T.,lg2016xdk,Denmark,svod,10,10
2018-10-01,S.W.A.T.,lg2016xdk,Normway,svod,2,2
2018-10-01,S.W.A.T.,lg2016xdk,Sweden,svod,4,4
2018-10-01,S.W.A.T.,lg2017xdk,Denmark,svod,9,9
2018-10-01,S.W.A.T.,lg2017xdk,Normway,svod,3,3
2018-10-01,S.W.A.T.,lg2017xdk,Sweden,svod,7,7
2018-10-01,S.W.A.T.,lg2018xdk,Normway,svod,2,2
2018-10-01,S.W.A.T.,lg2018xdk,Sweden,svod,2,2
2018-10-01,S.W.A.T.,panasonic2014,Denmark,svod,4,4
2018-10-01,S.W.A.T.,panasonic2014,Normway,svod,1,1
2018-10-01,S.W.A.T.,pcdash,Denmark,svod,73,80
2018-10-01,S.W.A.T.,pcdash,Normway,svod,33,34
2018-10-01,S.W.A.T.,pcdash,Sweden,svod,62,72
2018-10-01,S.W.A.T.,pcdashpr,Denmark,svod,2,2
2018-10-01,S.W.A.T.,pcdashpr,Normway,svod,3,3
2018-10-01,S.W.A.T.,pcdashpr,Sweden,svod,6,8
2018-10-01,S.W.A.T.,pchls,Denmark,svod,24,26
2018-10-01,S.W.A.T.,pchls,Normway,svod,3,3
2018-10-01,S.W.A.T.,pchls,Sweden,svod,9,10
2018-10-01,S.W.A.T.,philips2017xdk,Denmark,svod,4,5
2018-10-01,S.W.A.T.,ps3xdk,Denmark,svod,1,1
2018-10-01,S.W.A.T.,ps3xdk,Normway,svod,2,2
2018-10-01,S.W.A.T.,ps3xdk,Sweden,svod,1,1
2018-10-01,S.W.A.T.,ps4xdk,Denmark,svod,22,24
2018-10-01,S.W.A.T.,ps4xdk,Normway,svod,16,18
2018-10-01,S.W.A.T.,ps4xdk,Sweden,svod,15,15
2018-10-01,S.W.A.T.,samsung2012xdk,Denmark,svod,3,4
2018-10-01,S.W.A.T.,samsung2012xdk,Normway,svod,4,4
2018-10-01,S.W.A.T.,samsung2012xdk,Sweden,svod,5,6
2018-10-01,S.W.A.T.,samsung2013xdk,Denmark,svod,8,8
2018-10-01,S.W.A.T.,samsung2013xdk,Normway,svod,3,3
2018-10-01,S.W.A.T.,samsung2013xdk,Sweden,svod,7,7
2018-10-01,S.W.A.T.,samsung2014xdk,Denmark,svod,7,7
2018-10-01,S.W.A.T.,samsung2014xdk,Normway,svod,3,3
2018-10-01,S.W.A.T.,samsung2014xdk,Sweden,svod,9,9
2018-10-01,S.W.A.T.,samsung2015xdk,Denmark,svod,9,10
2018-10-01,S.W.A.T.,samsung2015xdk,Normway,svod,5,6
2018-10-01,S.W.A.T.,samsung2015xdk,Sweden,svod,13,15
2018-10-01,S.W.A.T.,samsung2016xdk,Denmark,svod,5,5
2018-10-01,S.W.A.T.,samsung2016xdk,Normway,svod,9,9
2018-10-01,S.W.A.T.,samsung2016xdk,Sweden,svod,18,18
2018-10-01,S.W.A.T.,samsung2017xdk,Denmark,svod,7,7
2018-10-01,S.W.A.T.,samsung2017xdk,Normway,svod,9,9
2018-10-01,S.W.A.T.,samsung2017xdk,Sweden,svod,9,9
2018-10-01,S.W.A.T.,samsung2018xdk,Sweden,svod,1,1
2018-10-01,S.W.A.T.,xboxonexdk,Denmark,svod,1,1
2018-10-01,S.W.A.T.,xboxonexdk,Normway,svod,2,2
2018-10-01,S.W.A.T.,xboxonexdk,Sweden,svod,4,7
2018-10-01,SAS Rogue Warriors,pcdash,Denmark,svod,1,1
2018-10-01,SM i V8 Thunder Cars,pcdash,Normway,svod,1,1
2018-10-01,SM i V8 Thunder Cars,pcdash,Sweden,svod,1,1
2018-10-01,SOS västkust,androiddash,Sweden,svod,2,2
2018-10-01,SOS västkust,chromecast,Sweden,svod,1,1
2018-10-01,SOS västkust,ios,Sweden,svod,5,5
2018-10-01,SOS västkust,samsung2014xdk,Sweden,svod,1,1
2018-10-01,STCC:,atv,Sweden,svod,1,1
2018-10-01,STCC:,ios,Sweden,svod,1,1
2018-10-01,STCC:,samsung2017xdk,Sweden,svod,1,1
2018-10-01,SVT Valu: Så röstade svenskarna,androiddash,Sweden,svod,1,1
2018-10-01,SVT Valu: Så röstade svenskarna,ios,Sweden,svod,1,1
2018-10-01,SVT Valu: Så röstade svenskarna,pchls,Sweden,svod,1,1
2018-10-01,Sagoträdet,xboxonexdk,Sweden,svod,1,1
2018-10-01,Salem,androiddash,Denmark,svod,1,1
2018-10-01,Salem,androiddash,Normway,svod,1,1
2018-10-01,Salem,androiddash,Sweden,svod,3,3
2018-10-01,Salem,atv,Denmark,svod,1,1
2018-10-01,Salem,atv,Sweden,svod,3,3
2018-10-01,Salem,chromecast,Denmark,svod,1,1
2018-10-01,Salem,chromecast,Sweden,svod,2,3
2018-10-01,Salem,ios,Denmark,svod,3,3
2018-10-01,Salem,ios,Normway,svod,1,1
2018-10-01,Salem,ios,Sweden,svod,5,5
2018-10-01,Salem,pcdash,Finland,svod,2,2
2018-10-01,Salem,pcdash,Normway,svod,3,3
2018-10-01,Salem,pcdashpr,Sweden,svod,1,1
2018-10-01,Salem,ps4xdk,Denmark,svod,1,1
2018-10-01,Salem,ps4xdk,Finland,svod,1,2
2018-10-01,Salem,ps4xdk,Sweden,svod,2,2
2018-10-01,Salem,samsung2013xdk,Normway,svod,1,1
2018-10-01,Salem,samsung2014xdk,Normway,svod,1,1
2018-10-01,Salem,samsung2016xdk,Denmark,svod,1,1
2018-10-01,Salem,samsung2016xdk,Finland,svod,1,1
2018-10-01,Salem,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Salem,samsung2018xdk,Denmark,svod,1,1
2018-10-01,Salt,lg2013xdk,Sweden,svod,1,1
2018-10-01,Salt,pcdash,Denmark,svod,1,1
2018-10-01,Salt,pcdash,Sweden,svod,1,1
2018-10-01,Salt,samsung2015xdk,Normway,svod,1,1
2018-10-01,Salt,samsung2016xdk,Denmark,svod,1,1
2018-10-01,Salt,samsung2016xdk,Finland,svod,1,1
2018-10-01,Salt,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Salvage Hunters,androiddash,Sweden,svod,3,3
2018-10-01,Salvage Hunters,ios,Denmark,svod,3,3
2018-10-01,Salvage Hunters,ios,Sweden,svod,1,1
2018-10-01,Salvage Hunters,lg2017xdk,Denmark,svod,1,1
2018-10-01,Sam & Cat,androiddash,Denmark,svod,13,15
2018-10-01,Sam & Cat,androiddash,Normway,svod,1,1
2018-10-01,Sam & Cat,androiddash,Normway,svod,6,6
2018-10-01,Sam & Cat,androiddash,Sweden,svod,4,4
2018-10-01,Sam & Cat,androidxdk,Sweden,svod,2,4
2018-10-01,Sam & Cat,atv,Denmark,svod,5,9
2018-10-01,Sam & Cat,atv,Normway,svod,7,7
2018-10-01,Sam & Cat,atv,Sweden,svod,8,10
2018-10-01,Sam & Cat,chromecast,Denmark,svod,7,11
2018-10-01,Sam & Cat,chromecast,Normway,svod,2,2
2018-10-01,Sam & Cat,chromecast,Sweden,svod,3,5
2018-10-01,Sam & Cat,ios,Denmark,svod,54,68
2018-10-01,Sam & Cat,ios,Normway,svod,22,27
2018-10-01,Sam & Cat,ios,Sweden,svod,33,36
2018-10-01,Sam & Cat,lg2012xdk,Denmark,svod,1,1
2018-10-01,Sam & Cat,lg2013xdk,Sweden,svod,3,4
2018-10-01,Sam & Cat,lg2014xdk,Denmark,svod,1,1
2018-10-01,Sam & Cat,lg2015xdk,Denmark,svod,2,2
2018-10-01,Sam & Cat,lg2016xdk,Denmark,svod,1,1
2018-10-01,Sam & Cat,lg2016xdk,Sweden,svod,2,2
2018-10-01,Sam & Cat,lg2017xdk,Normway,svod,1,1
2018-10-01,Sam & Cat,lg2018xdk,Denmark,svod,1,1
2018-10-01,Sam & Cat,panasonic2014,Denmark,svod,2,2
2018-10-01,Sam & Cat,pcdash,Denmark,svod,9,12
2018-10-01,Sam & Cat,pcdash,Normway,svod,2,2
2018-10-01,Sam & Cat,pcdash,Sweden,svod,8,14
2018-10-01,Sam & Cat,pcdashpr,Normway,svod,1,1
2018-10-01,Sam & Cat,pchls,Denmark,svod,3,3
2018-10-01,Sam & Cat,pchls,Sweden,svod,1,1
2018-10-01,Sam & Cat,ps3xdk,Denmark,svod,1,1
2018-10-01,Sam & Cat,ps4xdk,Denmark,svod,6,8
2018-10-01,Sam & Cat,ps4xdk,Sweden,svod,1,2
2018-10-01,Sam & Cat,samsung2012xdk,Normway,svod,3,3
2018-10-01,Sam & Cat,samsung2012xdk,Sweden,svod,1,1
2018-10-01,Sam & Cat,samsung2013xdk,Sweden,svod,1,1
2018-10-01,Sam & Cat,samsung2014xdk,Normway,svod,2,2
2018-10-01,Sam & Cat,samsung2014xdk,Sweden,svod,1,1
2018-10-01,Sam & Cat,samsung2015xdk,Normway,svod,1,1
2018-10-01,Sam & Cat,samsung2015xdk,Sweden,svod,2,3
2018-10-01,Sam & Cat,samsung2016xdk,Normway,svod,2,2
2018-10-01,Sam & Cat,samsung2017xdk,Denmark,svod,2,3
2018-10-01,Sam & Cat,samsung2017xdk,Normway,svod,3,3
2018-10-01,Sam & Cat,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Sam & Cat,xboxonexdk,Sweden,svod,3,14
2018-10-01,Sameblod,androiddash,Finland,svod,1,1
2018-10-01,Sameblod,androidxdk,Denmark,svod,1,1
2018-10-01,Sameblod,chromecast,Sweden,svod,1,1
2018-10-01,Sameblod,ios,Denmark,svod,1,1
2018-10-01,Sameblod,ios,Sweden,svod,1,1
2018-10-01,Sameblod,ios,Sweden,svod,3,3
2018-10-01,Sameblod,lg2017xdk,Denmark,svod,1,1
2018-10-01,Sameblod,pcdash,Denmark,svod,1,1
2018-10-01,Sameblod,pcdash,Denmark,svod,1,1
2018-10-01,Sameblod,pcdash,Normway,svod,1,1
2018-10-01,Sameblod,pcdash,Sweden,svod,1,1
2018-10-01,Sameblod,pchls,Normway,svod,1,1
2018-10-01,Sameblod,pchls,Sweden,svod,2,2
2018-10-01,Sameblod,samsung2016xdk,Finland,svod,1,1
2018-10-01,Sanjay & Craig,ios,Sweden,svod,2,3
2018-10-01,Santa's Secret,atv,Normway,svod,1,1
2018-10-01,Santa's Secret,pcdash,Normway,svod,1,1
2018-10-01,Sat Af,lg2015xdk,Denmark,svod,1,1
2018-10-01,Sat Af,samsung2012xdk,Denmark,svod,1,1
2018-10-01,Sat Af,samsung2017xdk,Denmark,svod,1,1
2018-10-01,Saving Mr. Banks,chromecast,Denmark,tvod,1,1
2018-10-01,Saw,chromecast,Sweden,tvod,1,1
2018-10-01,Saw,ps4xdk,Sweden,tvod,1,1
2018-10-01,Say Yes to the Dress,atv,Denmark,svod,1,1
2018-10-01,Say Yes to the Dress,ios,Denmark,svod,1,1
2018-10-01,Say Yes to the Dress,lg2016xdk,Denmark,svod,1,1
2018-10-01,Say Yes to the Dress,samsung2017xdk,Denmark,svod,1,1
2018-10-01,Say yes to the dress: Bridesmaids,ios,Sweden,svod,4,4
2018-10-01,Scent of a Woman,pcdash,Normway,tvod,1,1
2018-10-01,School of Rock,androiddash,Denmark,svod,7,12
2018-10-01,School of Rock,androiddash,Sweden,svod,6,8
2018-10-01,School of Rock,androidxdk,Normway,svod,1,1
2018-10-01,School of Rock,androidxdk,Sweden,svod,1,1
2018-10-01,School of Rock,atv,Denmark,svod,1,1
2018-10-01,School of Rock,atv,Denmark,svod,3,5
2018-10-01,School of Rock,atv,Normway,svod,2,2
2018-10-01,School of Rock,atv,Sweden,svod,11,16
2018-10-01,School of Rock,chromecast,Denmark,svod,6,8
2018-10-01,School of Rock,chromecast,Normway,svod,1,1
2018-10-01,School of Rock,chromecast,Sweden,svod,1,1
2018-10-01,School of Rock,ios,Denmark,svod,1,1
2018-10-01,School of Rock,ios,Denmark,svod,31,34
2018-10-01,School of Rock,ios,Normway,svod,8,10
2018-10-01,School of Rock,ios,Sweden,svod,19,20
2018-10-01,School of Rock,lg2014xdk,Denmark,svod,1,1
2018-10-01,School of Rock,lg2015xdk,Normway,svod,1,1
2018-10-01,School of Rock,lg2016xdk,Denmark,svod,1,2
2018-10-01,School of Rock,lg2016xdk,Normway,svod,1,1
2018-10-01,School of Rock,pcdash,Denmark,svod,4,5
2018-10-01,School of Rock,pcdash,Normway,svod,1,1
2018-10-01,School of Rock,pcdash,Sweden,svod,7,7
2018-10-01,School of Rock,pchls,Denmark,svod,1,1
2018-10-01,School of Rock,ps4xdk,Denmark,svod,3,5
2018-10-01,School of Rock,ps4xdk,Normway,svod,2,3
2018-10-01,School of Rock,ps4xdk,Sweden,svod,2,2
2018-10-01,School of Rock,samsung2012xdk,Normway,svod,1,1
2018-10-01,School of Rock,samsung2013xdk,Sweden,svod,2,2
2018-10-01,School of Rock,samsung2014xdk,Sweden,svod,5,8
2018-10-01,School of Rock,samsung2015xdk,Sweden,svod,2,3
2018-10-01,School of Rock,samsung2016xdk,Sweden,svod,1,1
2018-10-01,School of Rock,samsung2017xdk,Sweden,svod,2,2
2018-10-01,School of Rock,xboxonexdk,Normway,svod,1,2
2018-10-01,School of Rock,xboxonexdk,Sweden,svod,2,6
2018-10-01,School of rock,ios,Sweden,svod,2,2
2018-10-01,Scooby-Doo And The Loch Ness Monster,lg2017xdk,Sweden,tvod,1,1
2018-10-01,Scooby-Doo! and the Gourmet Ghost,samsung2014xdk,Sweden,tvod,1,1
2018-10-01,Scorpion,ios,Sweden,svod,4,4
2018-10-01,Scottish Premiership live,pcdash,Denmark,svod,1,1
2018-10-01,Scottish Premiership live,pcdashpr,Denmark,svod,1,1
2018-10-01,Scream Queens,androiddash,Denmark,svod,1,1
2018-10-01,Scream Queens,androiddash,Finland,svod,1,1
2018-10-01,Scream Queens,androiddash,Sweden,svod,1,1
2018-10-01,Scream Queens,atv,Normway,svod,1,1
2018-10-01,Scream Queens,atv,Sweden,svod,1,1
2018-10-01,Scream Queens,chromecast,Denmark,svod,2,3
2018-10-01,Scream Queens,chromecast,Finland,svod,2,2
2018-10-01,Scream Queens,chromecast,Sweden,svod,1,1
2018-10-01,Scream Queens,ios,Denmark,svod,5,5
2018-10-01,Scream Queens,ios,Normway,svod,1,1
2018-10-01,Scream Queens,ios,Sweden,svod,2,2
2018-10-01,Scream Queens,lg2015xdk,Normway,svod,1,1
2018-10-01,Scream Queens,lg2017xdk,Finland,svod,1,1
2018-10-01,Scream Queens,pcdash,Finland,svod,1,1
2018-10-01,Scream Queens,pcdash,Normway,svod,6,6
2018-10-01,Scream Queens,pcdash,Sweden,svod,4,4
2018-10-01,Scream Queens,pchls,Denmark,svod,1,1
2018-10-01,Scream Queens,pchls,Finland,svod,1,1
2018-10-01,Scream Queens,ps4xdk,Denmark,svod,1,1
2018-10-01,Scream Queens,ps4xdk,Finland,svod,1,2
2018-10-01,Scream Queens,ps4xdk,Normway,svod,1,1
2018-10-01,Scream Queens,samsung2012xdk,Sweden,svod,1,1
2018-10-01,Scream Queens,samsung2016xdk,Finland,svod,1,1
2018-10-01,Scream Queens,samsung2017xdk,Finland,svod,1,2
2018-10-01,Scream Queens,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Scream Queens,xboxonexdk,Finland,svod,1,1
2018-10-01,Scream Queens,xboxonexdk,Sweden,svod,1,1
2018-10-01,Scrubs,androiddash,Denmark,svod,1,1
2018-10-01,Scrubs,androiddash,Denmark,svod,30,32
2018-10-01,Scrubs,androiddash,Finland,svod,26,32
2018-10-01,Scrubs,androiddash,Normway,svod,14,16
2018-10-01,Scrubs,androiddash,Sweden,svod,57,72
2018-10-01,Scrubs,androidxdk,Denmark,svod,2,4
2018-10-01,Scrubs,androidxdk,Finland,svod,6,7
2018-10-01,Scrubs,androidxdk,Sweden,svod,10,10
2018-10-01,Scrubs,atv,Denmark,svod,24,29
2018-10-01,Scrubs,atv,Finland,svod,3,3
2018-10-01,Scrubs,atv,Normway,svod,19,24
2018-10-01,Scrubs,atv,Sweden,svod,66,75
2018-10-01,Scrubs,chromecast,Denmark,svod,39,47
2018-10-01,Scrubs,chromecast,Finland,svod,18,19
2018-10-01,Scrubs,chromecast,Normway,svod,19,24
2018-10-01,Scrubs,chromecast,Sweden,svod,69,99
2018-10-01,Scrubs,ios,Denmark,svod,48,53
2018-10-01,Scrubs,ios,Finland,svod,13,15
2018-10-01,Scrubs,ios,Normway,svod,26,34
2018-10-01,Scrubs,ios,Sweden,svod,74,97
2018-10-01,Scrubs,lg2013xdk,Denmark,svod,1,1
2018-10-01,Scrubs,lg2013xdk,Normway,svod,1,1
2018-10-01,Scrubs,lg2013xdk,Sweden,svod,2,2
2018-10-01,Scrubs,lg2014xdk,Finland,svod,2,2
2018-10-01,Scrubs,lg2014xdk,Sweden,svod,1,1
2018-10-01,Scrubs,lg2015xdk,Normway,svod,1,2
2018-10-01,Scrubs,lg2015xdk,Sweden,svod,4,6
2018-10-01,Scrubs,lg2016xdk,Denmark,svod,5,8
2018-10-01,Scrubs,lg2016xdk,Finland,svod,4,4
2018-10-01,Scrubs,lg2016xdk,Normway,svod,2,3
2018-10-01,Scrubs,lg2016xdk,Sweden,svod,12,16
2018-10-01,Scrubs,lg2017xdk,Denmark,svod,6,9
2018-10-01,Scrubs,lg2017xdk,Finland,svod,2,2
2018-10-01,Scrubs,lg2017xdk,Normway,svod,2,3
2018-10-01,Scrubs,lg2017xdk,Sweden,svod,12,13
2018-10-01,Scrubs,lg2018xdk,Denmark,svod,1,1
2018-10-01,Scrubs,lg2018xdk,Normway,svod,1,4
2018-10-01,Scrubs,lg2018xdk,Sweden,svod,2,2
2018-10-01,Scrubs,panasonic2014,Denmark,svod,1,1
2018-10-01,Scrubs,pcdash,Denmark,svod,57,81
2018-10-01,Scrubs,pcdash,Finland,svod,37,52
2018-10-01,Scrubs,pcdash,Normway,svod,35,46
2018-10-01,Scrubs,pcdash,Sweden,svod,1,1
2018-10-01,Scrubs,pcdash,Sweden,svod,95,148
2018-10-01,Scrubs,pcdashpr,Denmark,svod,2,2
2018-10-01,Scrubs,pcdashpr,Sweden,svod,3,3
2018-10-01,Scrubs,pchls,Denmark,svod,15,20
2018-10-01,Scrubs,pchls,Finland,svod,3,3
2018-10-01,Scrubs,pchls,Normway,svod,5,10
2018-10-01,Scrubs,pchls,Sweden,svod,17,23
2018-10-01,Scrubs,philips2017xdk,Denmark,svod,2,3
2018-10-01,Scrubs,ps3xdk,Denmark,svod,3,8
2018-10-01,Scrubs,ps3xdk,Finland,svod,2,4
2018-10-01,Scrubs,ps3xdk,Normway,svod,2,4
2018-10-01,Scrubs,ps3xdk,Sweden,svod,5,7
2018-10-01,Scrubs,ps4xdk,Denmark,svod,25,36
2018-10-01,Scrubs,ps4xdk,Finland,svod,15,20
2018-10-01,Scrubs,ps4xdk,Normway,svod,20,26
2018-10-01,Scrubs,ps4xdk,Sweden,svod,37,62
2018-10-01,Scrubs,samsung2012xdk,Denmark,svod,3,3
2018-10-01,Scrubs,samsung2012xdk,Finland,svod,2,5
2018-10-01,Scrubs,samsung2012xdk,Sweden,svod,3,4
2018-10-01,Scrubs,samsung2013xdk,Denmark,svod,1,1
2018-10-01,Scrubs,samsung2013xdk,Normway,svod,2,3
2018-10-01,Scrubs,samsung2013xdk,Sweden,svod,1,1
2018-10-01,Scrubs,samsung2014xdk,Denmark,svod,4,6
2018-10-01,Scrubs,samsung2014xdk,Finland,svod,2,2
2018-10-01,Scrubs,samsung2014xdk,Normway,svod,2,3
2018-10-01,Scrubs,samsung2014xdk,Sweden,svod,7,8
2018-10-01,Scrubs,samsung2015xdk,Denmark,svod,9,12
2018-10-01,Scrubs,samsung2015xdk,Finland,svod,2,2
2018-10-01,Scrubs,samsung2015xdk,Normway,svod,5,5
2018-10-01,Scrubs,samsung2015xdk,Sweden,svod,9,9
2018-10-01,Scrubs,samsung2016xdk,Denmark,svod,1,1
2018-10-01,Scrubs,samsung2016xdk,Denmark,svod,8,11
2018-10-01,Scrubs,samsung2016xdk,Finland,svod,6,8
2018-10-01,Scrubs,samsung2016xdk,Normway,svod,6,7
2018-10-01,Scrubs,samsung2016xdk,Sweden,svod,11,14
2018-10-01,Scrubs,samsung2017xdk,Denmark,svod,8,8
2018-10-01,Scrubs,samsung2017xdk,Finland,svod,8,11
2018-10-01,Scrubs,samsung2017xdk,Normway,svod,8,9
2018-10-01,Scrubs,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Scrubs,samsung2017xdk,Sweden,svod,14,21
2018-10-01,Scrubs,samsung2018xdk,Finland,svod,1,1
2018-10-01,Scrubs,samsung2018xdk,Normway,svod,1,2
2018-10-01,Scrubs,xboxonexdk,Denmark,svod,3,6
2018-10-01,Scrubs,xboxonexdk,Finland,svod,1,6
2018-10-01,Scrubs,xboxonexdk,Normway,svod,5,6
2018-10-01,Scrubs,xboxonexdk,Sweden,svod,6,12
2018-10-01,Season of the Witch,androiddash,Sweden,svod,1,1
2018-10-01,Season of the Witch,ios,Sweden,svod,1,1
2018-10-01,Season of the Witch,pcdash,Normway,svod,1,1
2018-10-01,Season of the Witch,ps4xdk,Denmark,svod,1,1
2018-10-01,Season of the Witch,xboxonexdk,Denmark,svod,1,1
2018-10-01,Second Chance,atv,Normway,svod,1,1
2018-10-01,Second Chance,chromecast,Sweden,svod,1,2
2018-10-01,Second Chance,ios,Denmark,svod,1,1
2018-10-01,Second Chance,ios,Normway,svod,1,1
2018-10-01,Second Chance,xboxonexdk,Sweden,svod,1,1
2018-10-01,Secrets of the Universe: Great Scientists,samsung2014xdk,Finland,svod,1,1
2018-10-01,See Dad Run,androiddash,Denmark,svod,1,1
2018-10-01,See Dad Run,atv,Denmark,svod,1,1
2018-10-01,See Dad Run,atv,Sweden,svod,1,1
2018-10-01,See Dad Run,chromecast,Denmark,svod,1,1
2018-10-01,See Dad Run,ios,Denmark,svod,7,7
2018-10-01,See Dad Run,ios,Normway,svod,3,5
2018-10-01,See Dad Run,ios,Sweden,svod,3,3
2018-10-01,See Dad Run,lg2014xdk,Denmark,svod,1,1
2018-10-01,See Dad Run,pcdash,Denmark,svod,1,3
2018-10-01,See Dad Run,pcdash,Normway,svod,1,1
2018-10-01,See Dad Run,pcdash,Sweden,svod,1,2
2018-10-01,See Dad Run,pcdashpr,Denmark,svod,1,1
2018-10-01,See Dad Run,samsung2015xdk,Sweden,svod,1,1
2018-10-01,See Dad Run,samsung2016xdk,Denmark,svod,1,1
2018-10-01,See Dad Run,samsung2017xdk,Denmark,svod,1,1
2018-10-01,Seinfeld,androiddash,Denmark,svod,6,7
2018-10-01,Seinfeld,androiddash,Finland,svod,11,20
2018-10-01,Seinfeld,androiddash,Normway,svod,13,15
2018-10-01,Seinfeld,androiddash,Sweden,svod,52,69
2018-10-01,Seinfeld,androidxdk,Finland,svod,1,1
2018-10-01,Seinfeld,androidxdk,Normway,svod,1,1
2018-10-01,Seinfeld,androidxdk,Sweden,svod,7,7
2018-10-01,Seinfeld,atv,Denmark,svod,11,15
2018-10-01,Seinfeld,atv,Finland,svod,4,4
2018-10-01,Seinfeld,atv,Normway,svod,1,1
2018-10-01,Seinfeld,atv,Normway,svod,22,28
2018-10-01,Seinfeld,atv,Sweden,svod,4,4
2018-10-01,Seinfeld,atv,Sweden,svod,70,89
2018-10-01,Seinfeld,chromecast,Denmark,svod,22,39
2018-10-01,Seinfeld,chromecast,Finland,svod,8,9
2018-10-01,Seinfeld,chromecast,Normway,svod,20,26
2018-10-01,Seinfeld,chromecast,Sweden,svod,61,100
2018-10-01,Seinfeld,ios,Denmark,svod,32,39
2018-10-01,Seinfeld,ios,Finland,svod,7,10
2018-10-01,Seinfeld,ios,Normway,svod,24,32
2018-10-01,Seinfeld,ios,Sweden,svod,3,3
2018-10-01,Seinfeld,ios,Sweden,svod,110,134
2018-10-01,Seinfeld,lg2012xdk,Finland,svod,1,2
